tweet_id,airline,airline_sentiment,text_clean
570044332843134976,American,positive,still thinking those pjs may have me sold americanair momsgoodeats wed love to have you on board with us mandarinjourney here i come
570044138302808064,American,neutral,americanair do you have any flights with lie flat seating from stl to pdx around the date of march 5
570043591927537664,American,negative,americanair how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty
570043390773084160,American,negative,americanair customer service if you can call it that refunded my money
570043199596531712,American,negative,americanair im still on hold
570042981794729985,American,negative,americanair you ever wonder why you find yourselves responding to so many customer complaints on twitter its because your airline sucks
570042963021205504,American,negative,americanair are you people cruel or just stupid why are you posting my personal email on the damn internet have u lost your mind
570042828983820288,American,neutral,americanair do we get a class discount on your wifi i will be flying your airlines at approx 4 am
570042700835082240,American,negative,americanair customerservice sitting on my fourth plane today with a mechanical problem no excuses for this tough to be loyal
570042296357539840,American,positive,americanair contactcej thanks
570042155634450433,American,negative,americanair americanairlines bqonpa flight 1641 delayed from posmia missed 2214 mia atl need seat on last flight to atl
570042096242917377,American,negative,americanair so bad service in miami airport
570041376005443585,American,negative,americanair needs an entire customer service overhaul delta would never treat its customers with anything less that a1 service
570041195113492480,American,negative,americanair are you guys intentionally trying to lose customers and money
570041144488230912,American,negative,americanair why do you continually play the according to federal regulations every 58 seconds i could see if you had quicker service
570040903735373825,American,neutral,americanair can i send you my trusted traveler id to add to my reservation for tsa pre
570040802845421568,American,negative,americanair thanks but i had to hire a car in chicago and drive to mke does that mean i have to go to the airport
570040750412406784,American,positive,americanair the folks at the executive platinum desk are great pros  they understand my displeasure with change fees and switch to sw
570040411206631424,American,positive,americanair he thanks you anything you can do to help would any further information help in the process
570039635541274625,American,negative,americanair thanks for a cancelled flightled flight then a delayed flight and not telling us more missed work more  on hotel worstcustomerservice
570038882294607873,American,negative,americanair flight 3487 delayed 1 hour because of pilots i spend 5 hours on the phone just to get an ep agent on the phone now this
570038580967383042,American,negative,americanair advised gas and pilot of my flight too bad no one took action
570038564110467074,American,negative,americanair usairways need to be reported to the bbbmedia for their complete disregard for paying customers donotflywiththem
570038498566283264,American,neutral,americanair anything in particular i should ask for   will they want me to document my mileage plus status
570037969819545600,American,negative,americanair how about you give us a number to call instead of the empty email since you are not working on it
570037613899481088,American,negative,americanair i have been checking consistently and called multiple times as a loyal aa customer im disappointed
570036538488139776,American,positive,americanair congrats on your call center customer service a guy named fidencio answered and he went above amp beyond to help me 
570036463729020928,American,neutral,americanair daughter record loc is kybilc she is traveling with 3 yo and needs to be in adjacent seats not across isle
570036327825195008,American,negative,americanair gabriela in miami is a very rude employeeworking the mialga check in she made experience unpleasant  customerexperience
570036187815149570,American,negative,americanair ok makes no sense tho since youll give me a free upgrade to first
570035338925592577,American,negative,americanair i didnt want to cancelled flight i wanted to take someone off and keep my price held at 402 at 10am today 440 now 530
570034368086827008,American,negative,americanair its not about the delay  its about the communication
570034112863608832,American,negative,americanair would you like any additional details of my issue airport flight agent name or are you happy w this automated lip service
570034025148108800,American,negative,americanair 3611 was supposed to depart at 510pm central  about ready to close the door at 734pm central
570033764044304385,American,positive,americanair maryellagreen despite the inconvenience the situation was handled quickly and we appreciate it very much
570033624306708481,American,positive,americanair absolutely
570033439857979392,American,negative,americanair  cluster continuesstill on connecting instead of directbag charged and seats not together shafted
570033429816999936,American,negative,americanair usairways  im pregnant with twins and youre going to abandon me overnight in an airport no hotel when its your fault
570033259842801664,American,negative,americanair has no idea what theyre doing delay 1 flight from 5pm to 740pm then delay another to the same destination   the same time
570033099939184641,American,positive,americanair maryellagreen just received it actually thank you
570033000777457664,American,neutral,americanair are flights from pensacola fl delayed flight 3670
570032636657311744,American,neutral,americanair the status on my itinerary says on request in red whats that mean
570032541933051904,American,negative,americanair have such a bad rep for loosing costumers luggage i stopped flying them a while back
570032010145607680,American,neutral,americanair jokerunning this happened to me too
570031758546063361,American,negative,americanair why did you drop my call why dont you have more people answering phones why is it always high call volume when i call
570031615130394624,American,positive,americanair thanks  idk if it still late flight but i hope i get it tonight 
570031138913329152,American,negative,americanair i cant work with them if the call gets cut off while im still holding is dfw looking any better tomorrow
570030165788459010,American,negative,americanair u didnt give an answer why the flight delayed so long and how do u compensate missing my other flights lima to cuzco
570029599930880000,American,neutral,americanair can you help me update a birthday that was incorrectly input in a reservation this is preventing me from checking in
570029442514333698,American,negative,americanair yep as i saidi feel sorry for you that you have to run their account how embarrassing for you
570028289399525376,American,negative,americanair tsa said there is nothing they could do but the question is why are your employees swapping your customers belongings
570028125024706561,American,negative,americanair now i have to wait more than 60 minutes
570028083606122497,American,positive,americanair thanks me too
570027031326535680,American,negative,americanair i need assistance reflight booking problems a flight from dfw to lit
570026470741032961,American,negative,americanair just took off sitting with someone who is scheduled on buenos ares out of jfknot sre if he will make it r thy holding plane
570025681062633472,American,neutral,americanair the dinner and called me hon not the service i would expect from 1st class  disappointed
570025428095770624,American,neutral,americanair upgraded to 1st class inquired about red wine  sauvignon blanc amp i cant pronounce the other one  couldnt describe
570024324666564610,American,negative,americanair no i watched these bags be abandoned at depart gate watched for gt40 mins until owner returned 20 mins after i reported
570022265343123456,American,positive,americanair everything for sorted out thanks for the help excited to get home tonight
570021871577477120,American,negative,americanair my mistake multibillion dollar company
570021795123699712,American,negative,americanair why would it take that long my credit card company says the card hasnt been charged yet should it take 5 days for this
570021682569555968,American,negative,americanair for our delays  im out of more money because of you
570021599392329728,American,negative,americanair i have got a flight forthe next day  what about a credit  you guys are a multimillion dollar company give us back a credit
570021329065394176,American,negative,americanair dont send me a tweet to cover your social media complaints how about sending me a message with a way to resolve custserv
570021225323298816,American,negative,americanair barrettkarabis what a joke you can mailthe receipt  yet we cant mailthema payment and fly before hand right
570021054015541248,American,negative,americanair no it does you could not be more wrong httptco66nxzhbbmt
570020117284724737,American,positive,americanair keep up the good work  got me to my destination safe and on time today
570019099268358144,American,negative,americanair why doesnt anyone make a better effort to retain customers it should be an easy fix i just want to travel aa
570018532727103489,American,negative,americanair btr trained gate agts im a frequent flyer amp have nvr had issue wmy bag 2day i was forced 2 gate check while priority boarding
570018285544206337,American,negative,americanair misplaced my bag 36 hr ago and cant tell me where it is ive lost 1000 of stuff  americanairlines unamericanairlines
570017905879986176,American,negative,americanair cancelled flightled two flights from miami to nashville yesterday and could not get me on a flight for 34 days southwestairwasthere
570017867342725121,American,negative,americanair lost 3 pieces of our bags havent delivered them in 36 hours lied that they were delivered and still no refund  never again
570017634495787009,American,negative,americanair improve envoys performance  5th trip through ord in 2015 ive been delayed for hours because of envoy  i could drive faster
570017101097934849,American,negative,americanair two cancelled flightled lga flights both by delta took off looks like i have a new carrier delta
570016890996666368,American,positive,americanair lady at b1 abq for 5347 on 223 was of a great service to all among several cancelled flightlations
570016770708283392,American,negative,americanair any ways to get through the 50 minute wait to book a flight
570016517829623808,American,neutral,americanair can you provide guidance on how i should work with them to resolve the issue
570015876902232064,American,negative,americanair reallythey closed the gate at 1030 instead of40i got there at 1039 if u wudda put in my ktn like i asked i wudda made it
570015527961272321,American,negative,americanair trying to change flight via dfw tomorrow cant get thru on phone long wait then cut off x2 can you help please
570015432750399488,American,positive,americanair thanks for following up it finally worked fingers crossed the new flight works
570015279654293505,American,negative,americanair stuck on the tarmac in clt because the our gate is not open hope i dont miss my connection logistics americanview
570014637397295104,American,negative,americanair i waited on hold for two hours only to have my call really unreliable
570014602903339008,American,positive,americanair was not on board you today just watched report unfold on twitter but still am very proud
570014299625787392,American,negative,americanair now a delay to the rebooked flight
570013289188630529,American,negative,americanair after several miss communications i was able to get to ord but i am not home yet and not sure i will get there due to her error
570013116857237505,American,neutral,americanair um no just hanging out whats new w you
570011304221667328,American,negative,americanair hey aa there was a mistake made by your cr on my flight booking problems when i call your reservations  i keep getting hung up on advise
570011216313131008,American,negative,americanair emailed aadvantage for status match  still waiting  cant wait to move from united but help me out here 
570010327036735488,American,negative,americanair ill try to have a great week once i receive it 
570009856851222529,American,negative,americanair not having pillows or blankets or a flight home for 40 people does bad things to my hair
570009228867293185,American,negative,americanair what are we going to do about the nightmare you guys out me through yesterday zero response from the tweet you last sent me
570009017625526273,American,negative,americanair i tried site amp doesnt allow me same reason why i wasnt allowed to board this morning will try diff airline for work trips
570009008817500160,American,negative,americanair i bought a plane ticket 2 months ago and still havent received my flight info and ticket in my email when it will come
570008958691364864,American,negative,americanair your dca baggage claim employees should realize a please a thank you and an apology can go a long way customerservice dca
570008661885526016,American,negative,americanair  22 you took cost for both flights out of my bank account now i cant get a refund for 2 weeks i have been a loyal customer
570008179280646146,American,negative,americanair i took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from laguardia thanks
570007852724699136,American,negative,americanair youre airline is ridiculous
570007830083854338,American,negative,americanair the group of minor children were broken up into groups some still in miami delta has much better customer service
570007324380631040,American,neutral,americanair is there a way i can get a record of all the flights ive taken with you
570006834674835456,American,positive,americanair thank you for the response we got it resolved at the counter
570006830405046272,American,negative,americanair thats the one my original arrival time was 1014am after all said and done i may be there by 919pm central not impressed
570006768681492481,American,negative,americanair my flight 1389 from las vegas to dfw was cancelled flightled ive been on hold forever and i still have not spoken to anyone pls help
570006737190854656,American,negative,americanair every time i try to call it tells me to try again late flightr and just hangs up
570006707935571969,American,negative,americanair rebooked into a different airport throwing a wrench into plans 
570006301968867328,American,negative,americanair crew did the best they could but it was out of their control you only get one chance of a honeymoon amp you failed miserably
570006028864999424,American,negative,americanair thx someone picked up after 45 minutes
570004771496714241,American,negative,americanair overbooked business class from mia to uvf  after being in the correct seat we were moved back to economy on our special day
570004519679074304,American,positive,americanair no kidding gonna take some beating on the apron and there are some good lookin planes out there
570003289326157824,American,negative,americanair thats unacceptable
570003144366792704,American,negative,americanair so what if i didnt have the funds to purchase another ticket your error would cause my family to miss the funeral
570003097554006016,American,negative,americanair i have to miss a whole days worth of work tomorrow but im suree you guys dont care
570002971678756865,American,negative,americanair this is a big company should be happy to do something for a customer when now its costing more for delays oh and did i mention
570002805295095808,American,negative,americanair i have a ticket that has been pending for 4 days is it normal to take that long i want to make sure there isnt a problem
570002679142854656,American,negative,americanair and just bad cs i will be back on jetblue  at least when you stuck they look out for you and apologize for any trouble
570002432375148544,American,negative,americanair for my delay and you know what i get a we dont credit anybody back a supervisor who cut me off when speaking
570002269577441280,American,negative,americanair a free check bag a food comp a flying credit something to help out now that im an additional 200 dollars in the hole
570002236065116160,American,negative,americanair yes i did but no response
570002186991763457,American,negative,americanair my bags were checked through to cancelled flightled flight 362 when will they arrive in mke not much help from grnd staff havoc in dfw
570002083832733696,American,negative,americanair id just like to know where my bag is when ill get it and why i dont have it already no accountability from cust service
570002051108769792,American,negative,americanair i will never fly with you guys again i am stuck in memphis another day called to be credit something anything
570001483472756736,American,neutral,americanair  dont be jealous  i live in sydney and my tshirt and jeans dont suit the office for work i need suits and a warm jacket
570001418825949185,American,negative,americanair rizzilient i booked tickets using miles and need to change the dates  have been trying to get to an advantage rep 4 two days
570001282603229186,American,negative,americanair is the company from hell with no consideration for customers that give it hundreds of millions of dollars per year smh
570001183600812033,American,neutral,americanair no snow in st louis cold but no snow hub flights welcome
570001092206923776,American,negative,americanair took a flight yesterday fron tpadfwaus bag went to iah today bag went to iahdfw and then back to iah still no bag
570000805626949633,American,negative,americanair it is absolutely unacceptable  i have been calling all day and am hung up on every time i just need a 5 minute bit of help
570000777768345600,American,negative,americanair  envoy airlines is a disgrace to the aa family  nothing but delays and cancelled flightlations week after week
570000126636216320,American,negative,americanair its not about weather its logistics why should i hold for 90 minutes when you called me why not get more desk agents
570000101654925312,American,neutral,americanair weve sent you more info via dm  i truly hope you resolve this very quickly media filmcrew cnn nbc
569999640516370432,American,negative,americanair ive never had anything bad to say until now no love for faithful customers
569999632920674304,American,negative,americanair also agent not aware clearly of httptcofwkj49b1le
569999295631527937,American,negative,americanair additional fare cost 19 tix change price 195 uk pounds 304 19 not the issue the 195 uk pounds is  badcustomerservice
569999091028983808,American,negative,americanair i fly american because of family but severe weather excuse so i cant call to make change why have a computer if u cant modify
569999076143423488,American,neutral,americanair amen
569998992475627521,American,negative,americanair no meelan did not afford a supervisor to be included in the conversation pls check the rec of the call badcustomerservice
569998668775862272,American,negative,americanair i had it until last night but because severe weather i could make the needed changes and now fair goes up 150 each
569998120999759872,American,positive,americanair thanks to aa for the upgrade today and getting me on a new flight after my first one was cancelled flightled
569997655713173504,American,negative,americanair has the worst flight change policy no mercy no sympathy such a bummer when you cant go to funerals or see friends bc of it
569997258772455424,American,negative,americanair whats done is done not much you can do at this point trip is already over
569997215453855744,American,neutral,americanair basically u right now httptcoin24bpb7dw
569997196298293249,American,neutral,americanair epicfail on connections in chicago today extremely disappointed w unaccommodating customer service rethinking loyalty 
569996776436068354,American,neutral,americanair well im flying jetblue instead  for free their credits actually work
569996647100346368,American,negative,americanair just messaged you please have someone contact us immediately
569996479416438784,American,negative,americanair why cant dfwairport have the capability to spread salt on a runway
569995513623408641,American,negative,americanair 3349 was supposed to be in little rock at 10am this morning
569995335893848064,American,neutral,americanair boom httptcopzgc6jch7n
569995212296200192,American,negative,americanair already spoke to that line unwilling to help  really poor support hitawall
569994134997610496,American,positive,americanair first ride on new 737800 with new interior and in seat video nice improvement newplanesmell httptcodjjjn9slht
569994090147909632,American,positive,americanair no worries at all yall have a good one
569993908324663296,American,neutral,americanair yes thanks i found those didnt see the gray tab at first 
569993494715977728,American,negative,americanair but seriously if my cats dead im going to be pissedvery thankful because it is evil and wants my soul
569993218730934273,American,negative,americanair not only on both legs did i have damaged seat u damaged an expensive case and not offered anythingjust an apology 6wks late flightr
569993098023063552,American,negative,americanair usairways ive tried to be understanding and let you handle the situation but i guess i was wrong about that
569992886256832512,American,negative,americanair usairways over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it
569992815624781824,American,neutral,americanair my chariot tonight from this angle it looks like a 787 no httptco3zzkqwwbjz
569992712117747712,American,negative,americanair usairways day has come where i was suppose to get my money back from you but my bank hasnt received anything but after
569992708447711232,American,negative,americanair no i will be calling corporate
569992602025644034,American,negative,americanair cannot understand how you are part of oneworld all other member treat their customers fairly tcf oldplanes damageluggage
569992310563450880,American,negative,americanair probs the worst customer service ever replied to complaint i submitted 6 weeks ago bout damaged bag not even replacing it
569991566087073792,American,negative,americanair i cancelled flightled my ticket and is taking two months  to refund and still waiting
569990481452539904,American,neutral,americanair new marketing song httpstcof2lfulcbq7 let us know what you think httptconbzkhizf3v
569990229576196098,American,negative,americanair thanks i hope we get movies tvs were broke on the flight over
569989697449140224,American,negative,americanair thanks for being entirely unhelpful and wasting hours of my time today
569989598388084736,American,negative,well americanair we wont be flying you rebooked on jetblue with credits that actually work it was free
569989551051177984,American,negative,americanair check on what our broken tablet see attached picture media filmcrew nbc cnn httptcouq2oopjpwg
569989330057342977,American,neutral,americanair originating at sfo and going to lax
569989252613689344,American,negative,americanair been calling all morning still cant get through i need to chge a flight that is this week
569988849608364032,American,neutral,americanair you guys are the talk of the americans down here in ecuador read this httpstco5on3klzvmt
569988479540695040,American,negative,americanair should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours httptco4sfpcbyy9m
569988207489777664,American,neutral,americanair ive triedits usairways anyway
569988016074149889,American,negative,americanair oh i did all i received back was an email saying  delays happen uh huh
569987992858836992,American,negative,americanair how do i place it on hold and complete payment i dont see any way to do that from my reservations page
569986978684362753,American,negative,americanair bad weather happens but not being able to get through to a reservations rep for over 6 hours is just crazy frustrated
569986326168268800,American,neutral,americanair flight get me out of chicago
569986246648442881,American,negative,americanair why are customer svc reps unable to handle calls is there a 24hrs cancelled flightlation policy booked yesterday need to cancelled flight
569986129820196864,American,negative,americanair bad weather is understandable but your own pilot said that over 160 people called out and that zero bags are on the plane
569985685723209730,American,negative,americanair yepfiled a claim at heathrow yesterday we were promised a call this morning with an update but got nothing
569984380061351936,American,negative,americanair why is does it seem to be impossible to contact anyone at your airline to get an item left on board a plane 5 min after deplane
569984339800416256,American,negative,americanair you flew me into chi instead and i got a ride to mke u said my bags would go to mke today is it on the cancelled flightled flight tho
569983967467868161,American,negative,americanair stuck at gate miami to jfk flight 1510 are we going to get out of here tonight very frustrating
569983854464921601,American,negative,americanair i understand theyre busy amp doing their best my frustration is an automated call changing my flight wo allowing me to talk
569983373378252800,American,negative,americanair help u said ud chnge our retrn flght since we missed our connection sat amp now ur not pickng up the phoneonly hve 18 hrs left
569983093341347842,American,negative,americanair has been almost a month and still no response to my online complaintquestions out 300 because of it
569983030108024833,American,negative,americanair bad weather happens but lack of preparation is inexcusable depending on good weather is not a good business model
569982323598368768,American,negative,americanair how is us4623 going to be on time when they are still deplaning at 408 this is bs
569981968655519744,American,neutral,americanair so what should he do next exactly
569981947612676096,American,positive,americanair flight for tomorrow was cancelled flightled new one booked seats taken care of just a tweet to commend you all on the service thanks
569981899332059136,American,negative,americanair instead they yelled at him and told him to call a number that will not pick up due to call volume
569981722470834176,American,negative,americanair he is at the boston airport there is a problem the agents will not honor the voucher because one number is rubbed out
569981614543007747,American,neutral,americanair see photo of b787 scale model amp our pn 320008a wheel deflator specified in chapter 32 of b787 amm httptcokfd4wqrklw
569981473060560896,American,negative,americanair i guess it is more bs airportcardio given you cannot have an on time flight
569980963926765568,American,neutral,americanair see photo of 787 model amp our pn 320008a wheel deflator specified in chapter 32 of b787 amm httptcooilncfweyg
569980695184957441,American,negative,americanair you should really explain customer service to your gate agent for 1152 at c4 couldnt be bothered
569980631548973057,American,negative,americanair my wife was on a flt from bro to tul via dfw that was cancelled flighted bought an swa flight to get her home partial refunddm me plz
569980365386809344,American,negative,americanair ive been trying to get through to reservations since yesterday to make a change to a reservation hold when will it be up
569980358206361601,American,negative,americanair thanks  i miss my dog and this delay is costing me a lot of money
569979612865925120,American,positive,americanair yes it says it should be deliver within 6 hours after pick up line
569978804690669569,American,negative,americanair i still cant get through to change my flight this is really important plz help
569978315072610304,American,neutral,americanair 3127 just landed in lit
569978312157589504,American,negative,americanair i ended up emailing my complaint to customerrelationsaacom hope that works travelproblems
569978298765344769,American,negative,americanair for tomorrow some sites show flight 1642 from ewr cancelled flightled is it
569978119530029056,American,neutral,americanair are pets allowed in first class
569977887136342016,American,negative,americanair can lie to you about where your lost bag is but we are suppose to trust them with our lives thousands of feet in the air
569977806320476160,American,negative,americanair cant help now as all seats have been taken  there has to be a way to handle high volume of call days
569977585003827200,American,negative,americanair the worst first class boarding service i ever had
569977521690669056,American,negative,americanair most disgusting chicken entree ive ever seen  your standards have seriously nosedived newamerican httptco56essfoowt
569977357055864832,American,negative,americanair im tryin to book a flight but cant get ahold of anyone
569976751205584896,American,neutral,americanair am i upgraded on my next flight
569976628220182529,American,negative,americanair finally at final destination but not wo extra significant travel expenses amp missed work how can you resolve this experience
569976293573447682,American,neutral,americanair when changing dest city on an award for a reservation party of 4 is fee 150 for each pax or 150 for first and 25 for rest
569976030708047872,American,positive,americanair delaney and shawn at dfw showed exceptional customer service today will happily choose aa whenever possible now thank you
569975778953142272,American,negative,americanair another customer non service from you if we waited for you to solve the problem we would miss the funeral you suck
569975659730051072,American,negative,americanair already shared with them nothing done
569975650691330048,American,negative,americanair kanne822 southwestair is better than aa
569975294158901248,American,negative,americanair i really cant there though to an agent and i am worried about my reservation can you help me out
569975287364001792,American,negative,americanair while listening to a delay message on my phone another delay message was coming in get your shit together
569975175321653248,American,negative,americanair hi get error msg when trying to check in on line states wrong pass tickets rcvd from aa due to training in dfw u know y
569975126659342336,American,negative,americanair theres an employee at gate 45 of jfk telling people their bag doesnt fit and needs to be checked when it clearly fits aa291
569975113694760960,American,positive,americanair thanks i finally got through this afternoon  
569975063094501376,American,negative,americanair after waiting for a delayed plane we sat on the plane for an hour waiting for a late flight passenger thats bs too
569974766393823233,American,negative,americanair where is my bag
569974705811107840,American,neutral,americanair it was 639
569974668406296577,American,negative,americanair not true stop making excuses you either overbook or have crappy planes
569974641214644224,American,neutral,americanair americanairlines on approach to mex httptcose57dmjhiw
569974508435562496,American,negative,americanair no booked seat in dallas live in dallas real nice that your gate agent had exit row available told me they werent available
569974423903715328,American,negative,americanair i paid using paypal online and after i was charged there was a system error which is what i ended up calling about
569974318463119361,American,positive,americanair aateam thanks for working in very rigorous weather conditions for all
569974287286845441,American,negative,americanair thats why im asking for exception staffer moving last minutewere a nonprofit amp losing 400we just want to change ticket
569974234908389376,American,positive,americanair thanks ill look forward to the response
569973945270546432,American,negative,americanair your advantage agents are horrible ive been waiting for 5 hours for a call back only to be hung up on by a rude agent
569973504390639616,American,negative,americanair yes theres issues on the site as well unfortunately
569973352837853184,American,neutral,americanair about when can i see a new american airlines credit card to replace my usairways dividend mastercard
569973337050341376,American,negative,americanair my wife is stuck in brownsville any chance she can get any flight out she needs to be at work tomorrow morning
569973278699352064,American,negative,americanair will it be this year do you think
569973105075990528,American,positive,americanair thank you truly appreciate the help just sent a dm
569973034880098304,American,negative,americanair the best is your 800 message saying to use website and your website is saying you need to call  if you dont answer hardtodo
569972985521532929,American,negative,americanair trying to get my flight changed through dallas calling your number just says thanks for calling and hangs up guess im stuck
569972935227674624,American,negative,americanair aa1675 now that the airplane has been sitting here for over 24 hrsthere are mechanical problemsbtwthe aa desk is unorganized
569972777593262080,American,negative,americanair miamiphl flight cancelled flightled just as i got to the gate no one from aa around no one on the phone awful awful awful
569972721901277184,American,negative,americanair can care less if youre without your bags for a day or a week ive been 3 stories in the last 3 hoursi want my bag
569972513721229312,American,negative,americanair hah best flight attendant response if you not happy getting screwed over you have other carriers   hahahah pathetic
569972422130032640,American,negative,americanair aa1675 flight out of jamaica was cancelled flightled yesterday due to weather while other flights were still landing at dfw
569972047931002880,American,neutral,americanair boarding in 2mins yay
569971998572589057,American,negative,americanair your a liar no precipitation all day 47 degrees dont pacify you look like a foolthats the problem admit you suck
569971756498329600,American,positive,americanair thank you so much
569971722155208706,American,negative,americanair 12 calls in the span of two daysnone of which available to speak to someone  you are un fin believable  worst ever
569971637296082945,American,negative,americanair elwoodblues77 im sure he understands the rules but you guys just have zero customer service staff your damn counters
569971216934526976,American,negative,americanair whats with your baggage handlers calling out at dfw today no luggage onboard the planes
569970829322260481,American,negative,americanair after 50 minutes on hold and another 30 minutes on the call yes going to be pushing it to get to the airport on time now
569970775517741056,American,neutral,americanair hi did the discount award policy for credit card holders change no longer seeing the chart of specials on the site thanks
569970318305046528,American,negative,americanair your seat assignment process when flight booking problems is misleading im not paying extra to select a seat
569970235392073729,American,negative,americanair why cant you hire a staff that is helpful informed and nice to its customers
569969599711571968,American,negative,americanair from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list it was a very bad day
569969456190869504,American,negative,americanair agents in dfw were very kind did their best to help but this doesnt make up for phx error and attitude americant
569969455171813376,American,negative,americanair will not let me reuse my ticket  thus i have booked my vacation with delta  never flying on american again
569969374875881472,American,negative,americanair now 2 hrs guess i should just hang up amp give up on using my award miles before prices jump hm thanks httptcole4h2gtzxz
569969267589947394,American,negative,americanair need to hold or get a call back just get hung up on by your phone system for 6 hours now
569968904409214976,American,negative,americanair she was rude unprofessional  not helpful in helping me try and get home as a aaadvantage loyal aa customer dissatisfied
569968010431066112,American,negative,americanair work on the comm skills w hate agents at phx said i was confirmed on flight out of dfw amp got here and that was only standby
569967909155446785,American,positive,americanair thank you for the assistance
569967897600139264,American,negative,americanair hello question how many balloons do you think it will take to life up one of your planes
569967441591144450,American,negative,americanair need2know if ill be able to reach ind todayrather stay in maf that fly to dfw amp find out i cant travel httptcogvgkhbx1rb
569967045544005632,American,negative,americanair im trying my hardest to not get frustrated but i am getting no response on email or by phone aa owes me 500 how do i claim
569966826639110147,American,negative,americanair hi there flight from dallas just cancelled flightled going to la can u pls help rebook me
569966496698343424,American,negative,americanair 2nd time in 4 days that my flight has been delayed and my gate agent hasnt said anything thanks for the memories neveragain
569966076047437824,American,neutral,americanair thanks for doing that but now its telling me to go to the airport and check in with an agentwhats up httptcopfsenjk5pw
569966060926947329,American,neutral,americanair whats the best number to use
569965873752104960,American,negative,americanair have been in call cue for 11 hours no call yet wife in cue for 9 hours  got a call but was hung up on
569965247093731328,American,negative,americanair been on the phone for 47 minutessaid it would be 10  any advice
569964670531973120,American,positive,americanair chicago seen from seat 6a aa 1620 so far a great ride on to pdx httptcox4rsvagijn
569964493066919936,American,positive,americanair thanks delivery status
569964335038124033,American,negative,americanair i dont believe its acceptable to have a ticket  changed after check in time amp not be notified apparently thats standard
569964162979221504,American,negative,americanair i need to complain to aa but the email form field doesnt allow enough characters for my complaint have a real email address
569963767066271744,American,negative,americanair our flight aa 1338 is delayed out of providenciales and will be missing our connection aa 1651 in miami to sea who do we call
569963701794516992,American,negative,americanair here is the ticket they gave me after lying raising their voice with no explanation on what happened httptco31cfhtk60r
569962943980285952,American,negative,americanair we did check before going to de airport and everything was fine fail
569962905493315585,American,negative,americanair attached original ticket flight number was 1672 isnt the experience i thought i would have terrible httptco5sdlyn9mss
569962901601005569,American,neutral,americanair i had booked online but unable to cancelled flight online but finally got thru
569962686219288576,American,positive,americanair hey becky piela at the orange county airport has been really kind and helpful with rescheduling our flight
569962494283919360,American,negative,americanair on feb 15th your rep gave me the record locator and told me id be receiving an email with the itinerary and confirmation
569962134328778752,American,negative,americanair this entire process took sooooo long that no decent seats are left  customerservice
569961680530247681,American,neutral,americanair our flight attendant announced that we have transportation waiting for us for that flight so i think well make it
569961398890991617,American,negative,americanair been on hold to reserve award travel for over 15 hrs now anyone home or is it a crazy weather issue httptcocehroeurc5
569961398551379968,American,negative,americanair we dont mind the fee we were told we cant change name on ticket at all
569961302338072576,American,positive,americanair thank you i will be there to pick her up on time
569961111086362625,American,negative,americanair the original receipt lists my flight cost as 89ish and doesnt reflect the use of a voucher
569960667140235264,American,neutral,americanair so whats the hold up on flight 4302
569960665827258368,American,positive,americanair well you guys are totally kicking a million pounds of ass bar none the best sm team in the airline industry in my opinion
569960303514923009,American,negative,americanair least you could do would be to refund me the oneway ticket i had to buy since you werent able to accommodate thank you
569959876706885632,American,negative,americanair after being patient about my delayed bags for 5 weeks i was told that it could take another 3 to 5 weeks unacceptable
569959631256051712,American,negative,americanair i had to purchase a ticket that i never would have had to buy had the flight not been cancelled flightled terrible customer service
569959601011068928,American,negative,americanair flt 703 sorry scheduled at 545 phlmia a totally chaotic poorly addressed event  sent to three gates in the night
569959182729785344,American,negative,americanair was told you could only refund me the cost of my original return flight note flight you had booked for me was more expensive
569958916668305408,American,negative,americanair not okay since you couldnt put me on an earlier flight i had to buy my own ticket on another airline
569958642411122688,American,negative,americanair heard back at 730 am today was put on flight tomorrow am arriving home at 4 pm meaning id have to take a 2nd day off work
569958485913243648,American,negative,americanair been  airport 8hrs been told nothing by anyone until now your rep has said we are waiting for the mechanics to finish lunch
569958295919730688,American,neutral,americanair considering it was past midnight i hung up and called again to receive another service call
569958232162222082,American,neutral,americanair can i redeem aadavantage miles on lan flights
569958224968982528,American,negative,americanair ive tried no less than 8 times today to get in touch with your service desk beginning at 830 est  im having no luck help
569957958634770432,American,negative,americanair was put on hold for 55 hrs then got a call back at 1120 pm only to wait on hold for another hour
569957703813976065,American,negative,americanair you lost a customer today flight today was cancelled flightled and i had to find out by calling customer service yesterday
569957675548721152,American,negative,americanair just called regarding my bag came in yesterday and no one notified more or updated the online record locator customerservice
569957170369814528,American,negative,americanair to realize your customer service leaves much to be desired and the folks handling the calls could care lessand it shows
569957163138883584,American,positive,americanair thanks
569957000752140290,American,negative,americanair unacceptable its clear losing just one customer doesnt matter to american but how many more bankruptcies will it take
569956742122983424,American,negative,americanair will do on another airline thats more accommodating of its customers unable to simply change passengers with notice is simply
569956658199134208,American,neutral,americanair is there a probability that flight 1330 from dfw to dtw will be delayed or cancelled flighted
569956285828853761,American,positive,americanair thank you 
